Nr,sequence,image,x,y,z,theta_x,theta_y,theta_z
/07,2011_09_30_drive_0027,/000216,-80.47401,0.0182673,61.69567,0.001980978,-0.078472191,-0.011335004
/07,2011_09_30_drive_0027,/000217,-80.54972,-0.003742664,62.51365,0.005394133,-0.081947566,-0.01347054
/07,2011_09_30_drive_0027,/000218,-80.62089,-0.02632294,63.32787,0.009163379,-0.085968967,-0.014349795
/07,2011_09_30_drive_0027,/000219,-80.69604,-0.05452812,64.13629,0.013754911,-0.089153869,-0.015924173
/07,2011_09_30_drive_0027,/000220,-80.7781,-0.08379998,64.94508,0.013511125,-0.092109523,-0.021426842
/07,2011_09_30_drive_0027,/000221,-80.85967,-0.1090773,65.75279,0.012523127,-0.095664995,-0.024206062
/07,2011_09_30_drive_0027,/000222,-80.94518,-0.136047,66.55929,0.007580146,-0.099642335,-0.027202537
/07,2011_09_30_drive_0027,/000223,-81.03408,-0.1573834,67.3635,0.000750783,-0.103676934,-0.027576261
/07,2011_09_30_drive_0027,/000224,-81.12341,-0.1755819,68.15999,-0.002497877,-0.108658288,-0.026585984
/07,2011_09_30_drive_0027,/000225,-81.21916,-0.1913565,68.9488,-0.002940992,-0.115193488,-0.026074753
/07,2011_09_30_drive_0027,/000226,-81.31685,-0.2042169,69.73955,-0.006741405,-0.121332182,-0.023073229
/07,2011_09_30_drive_0027,/000227,-81.42164,-0.2174815,70.5203,-0.006669202,-0.127831055,-0.023231867
/07,2011_09_30_drive_0027,/000228,-81.54226,-0.2305564,71.29191,-0.005420173,-0.133774139,-0.028066875
/07,2011_09_30_drive_0027,/000229,-81.66368,-0.2426308,72.05943,-0.001256948,-0.13939903,-0.03043381
/07,2011_09_30_drive_0027,/000230,-81.78344,-0.2550723,72.82193,0.001822718,-0.145526013,-0.029958249
/07,2011_09_30_drive_0027,/000231,-81.91089,-0.2691768,73.58474,0.002807031,-0.150878888,-0.031966805
/07,2011_09_30_drive_0027,/000232,-82.0491,-0.2836517,74.34335,-0.000573602,-0.15556914,-0.033178301
/07,2011_09_30_drive_0027,/000233,-82.18657,-0.2975894,75.10124,-0.005151259,-0.161699729,-0.033450271
/07,2011_09_30_drive_0027,/000234,-82.32699,-0.3160459,75.85198,-0.007809314,-0.16818739,-0.032706015
/07,2011_09_30_drive_0027,/000235,-82.46709,-0.3273793,76.5947,-0.004693678,-0.175129136,-0.031064215
/07,2011_09_30_drive_0027,/000236,-82.61416,-0.3380953,77.33161,0.003091557,-0.183516563,-0.02949067
/07,2011_09_30_drive_0027,/000237,-82.76564,-0.3542448,78.06923,0.005379577,-0.192694678,-0.027357305
/07,2011_09_30_drive_0027,/000238,-82.93034,-0.3753983,78.80777,0.001668912,-0.203594602,-0.027516074
/07,2011_09_30_drive_0027,/000239,-83.10119,-0.386632,79.54411,-0.003070761,-0.215224126,-0.025456577
/07,2011_09_30_drive_0027,/000240,-83.28409,-0.3994934,80.28097,-0.010954226,-0.227349375,-0.025922773
/07,2011_09_30_drive_0027,/000241,-83.46726,-0.4083909,81.0106,-0.015668489,-0.238849758,-0.025791757
/07,2011_09_30_drive_0027,/000242,-83.6579,-0.4178227,81.72568,-0.009916605,-0.250614582,-0.030180368
/07,2011_09_30_drive_0027,/000243,-83.85643,-0.4258951,82.4307,0.000804283,-0.262879278,-0.031422312
/07,2011_09_30_drive_0027,/000244,-84.05742,-0.4274942,83.14038,0.005775575,-0.275591524,-0.03084105
/07,2011_09_30_drive_0027,/000245,-84.26582,-0.4288742,83.86239,0.00141386,-0.288479514,-0.027691493
/07,2011_09_30_drive_0027,/000246,-84.49278,-0.4369496,84.58416,-0.006886464,-0.300561534,-0.027321897
/07,2011_09_30_drive_0027,/000247,-84.72751,-0.4424402,85.30299,-0.012571389,-0.312884208,-0.026826274
/07,2011_09_30_drive_0027,/000248,-84.96507,-0.4446969,86.01174,-0.011617467,-0.326152673,-0.023086179
/07,2011_09_30_drive_0027,/000249,-85.2123,-0.4477484,86.71556,-0.006555638,-0.338333359,-0.02251083
/07,2011_09_30_drive_0027,/000250,-85.46879,-0.4551185,87.41701,-0.001323187,-0.347897244,-0.021392375
/07,2011_09_30_drive_0027,/000251,-85.72668,-0.4633066,88.11804,0.005161414,-0.356067502,-0.018945714
/07,2011_09_30_drive_0027,/000252,-85.99632,-0.4725988,88.82079,0.007381914,-0.363984177,-0.019337708
/07,2011_09_30_drive_0027,/000253,-86.28029,-0.4872714,89.52111,0.009772636,-0.372104889,-0.025360092
/07,2011_09_30_drive_0027,/000254,-86.56905,-0.4896331,90.21553,0.007325829,-0.380570251,-0.025839834
/07,2011_09_30_drive_0027,/000255,-86.86039,-0.4833979,90.91809,0.001079574,-0.389260654,-0.023550249
/07,2011_09_30_drive_0027,/000256,-87.15878,-0.4804139,91.62194,-0.007269143,-0.396850795,-0.020970182
/07,2011_09_30_drive_0027,/000257,-87.47632,-0.4825025,92.3185,-0.011994483,-0.403370525,-0.029465801
/07,2011_09_30_drive_0027,/000258,-87.8025,-0.4756232,93.00351,-0.006702408,-0.409320883,-0.039575474
/07,2011_09_30_drive_0027,/000259,-88.11795,-0.4680556,93.68698,0.002367484,-0.415440262,-0.039527287
/07,2011_09_30_drive_0027,/000260,-88.42784,-0.4619748,94.37577,0.007853474,-0.420980126,-0.033717702
/07,2011_09_30_drive_0027,/000261,-88.74901,-0.4631796,95.06817,0.009969856,-0.425233394,-0.034618363
/07,2011_09_30_drive_0027,/000262,-89.08452,-0.466622,95.76606,0.006705864,-0.42994322,-0.039984067
/07,2011_09_30_drive_0027,/000263,-89.41637,-0.4736535,96.46571,0.002732764,-0.435750301,-0.041226825
/07,2011_09_30_drive_0027,/000264,-89.74796,-0.4788901,97.16351,0.001956967,-0.44167816,-0.037703179
/07,2011_09_30_drive_0027,/000265,-90.08495,-0.4847031,97.84976,0.009107109,-0.446629818,-0.038576166
/07,2011_09_30_drive_0027,/000266,-90.42665,-0.4875902,98.53474,0.016808036,-0.45175794,-0.038859656
/07,2011_09_30_drive_0027,/000267,-90.77493,-0.4958138,99.21955,0.019617722,-0.457040172,-0.040557484
/07,2011_09_30_drive_0027,/000268,-91.13104,-0.5064823,99.9095,0.015755407,-0.46145164,-0.042696181
/07,2011_09_30_drive_0027,/000269,-91.48703,-0.5172294,100.5948,0.014080745,-0.466122914,-0.043395552
/07,2011_09_30_drive_0027,/000270,-91.84,-0.526198,101.2774,0.013760629,-0.471239554,-0.044304239
/07,2011_09_30_drive_0027,/000271,-92.19617,-0.5349382,101.9541,0.013559004,-0.476279586,-0.042961147
/07,2011_09_30_drive_0027,/000272,-92.55294,-0.5434586,102.6273,0.013763679,-0.481000962,-0.040911302
/07,2011_09_30_drive_0027,/000273,-92.91478,-0.5511717,103.2961,0.012746986,-0.485740575,-0.040309358
/07,2011_09_30_drive_0027,/000274,-93.28321,-0.5589669,103.9601,0.013279517,-0.4903855,-0.041487435
/07,2011_09_30_drive_0027,/000275,-93.65046,-0.5659964,104.6187,0.013104529,-0.495236899,-0.042610618
/07,2011_09_30_drive_0027,/000276,-94.01507,-0.5767572,105.2674,0.016884619,-0.500322796,-0.041390163
/07,2011_09_30_drive_0027,/000277,-94.38211,-0.588392,105.9103,0.02077902,-0.505164036,-0.040203055
/07,2011_09_30_drive_0027,/000278,-94.74824,-0.5980777,106.5472,0.023900096,-0.509564577,-0.039885792
/07,2011_09_30_drive_0027,/000279,-95.12335,-0.6050065,107.1878,0.020698622,-0.513609686,-0.039961855
/07,2011_09_30_drive_0027,/000280,-95.49621,-0.6134439,107.8233,0.01197064,-0.517332864,-0.039943021
/07,2011_09_30_drive_0027,/000281,-95.86451,-0.6210034,108.4529,0.000887289,-0.520579291,-0.036860509
/07,2011_09_30_drive_0027,/000282,-96.2232,-0.6251307,109.0677,-0.006417844,-0.523829716,-0.033053522
/07,2011_09_30_drive_0027,/000283,-96.57402,-0.6245992,109.6683,-0.008081119,-0.527179722,-0.028717228
/07,2011_09_30_drive_0027,/000284,-96.92077,-0.6262052,110.2481,-0.004298717,-0.530683439,-0.028657949
/07,2011_09_30_drive_0027,/000285,-97.26338,-0.6273272,110.8135,-0.001773358,-0.533901348,-0.028118546
/07,2011_09_30_drive_0027,/000286,-97.60083,-0.627085,111.3654,-0.001213737,-0.536912862,-0.026995868
/07,2011_09_30_drive_0027,/000287,-97.92433,-0.6283274,111.9025,-0.001530776,-0.539519816,-0.024741465
/07,2011_09_30_drive_0027,/000288,-98.24175,-0.6324615,112.4233,-0.002816616,-0.542051157,-0.024708723
/07,2011_09_30_drive_0027,/000289,-98.55027,-0.6360649,112.9252,-0.005071927,-0.544417604,-0.023705752
/07,2011_09_30_drive_0027,/000290,-98.84348,-0.636794,113.4056,-0.006618619,-0.547031467,-0.02157803
/07,2011_09_30_drive_0027,/000291,-99.12485,-0.6384109,113.8657,-0.008150891,-0.549634048,-0.01875253
/07,2011_09_30_drive_0027,/000292,-99.39682,-0.6400806,114.3023,-0.007798069,-0.551798458,-0.01791982
/07,2011_09_30_drive_0027,/000293,-99.66423,-0.6481915,114.7173,-0.003285321,-0.554020517,-0.020648264
/07,2011_09_30_drive_0027,/000294,-99.91884,-0.6560401,115.1137,0.000971077,-0.556862359,-0.020555479
/07,2011_09_30_drive_0027,/000295,-100.1623,-0.6586289,115.4941,0.001378149,-0.56105303,-0.017116721
/07,2011_09_30_drive_0027,/000296,-100.3993,-0.6585884,115.8608,-0.002030169,-0.565962891,-0.011223278
/07,2011_09_30_drive_0027,/000297,-100.6332,-0.6607942,116.2046,-0.0032919,-0.572079592,-0.011087774
/07,2011_09_30_drive_0027,/000298,-100.8652,-0.6647242,116.5286,-0.003356377,-0.578671598,-0.014875955
/07,2011_09_30_drive_0027,/000299,-101.0904,-0.6694671,116.8348,-0.004382074,-0.585084846,-0.020083668
/07,2011_09_30_drive_0027,/000300,-101.3056,-0.6713923,117.1266,-0.009956379,-0.591808613,-0.022746951
/07,2011_09_30_drive_0027,/000301,-101.506,-0.6722784,117.4011,-0.014576723,-0.599858161,-0.0221733
/07,2011_09_30_drive_0027,/000302,-101.6929,-0.6721459,117.6574,-0.01844325,-0.609123588,-0.017427125
/07,2011_09_30_drive_0027,/000303,-101.8739,-0.672996,117.8992,-0.021746844,-0.620618096,-0.012893845
/07,2011_09_30_drive_0027,/000304,-102.0513,-0.6736387,118.122,-0.024946379,-0.63479456,-0.009409059
/07,2011_09_30_drive_0027,/000305,-102.2292,-0.6753232,118.3256,-0.026157233,-0.651268549,-0.00901036
/07,2011_09_30_drive_0027,/000306,-102.4053,-0.6766433,118.5086,-0.024402809,-0.670210666,-0.011498099
/07,2011_09_30_drive_0027,/000307,-102.576,-0.6819095,118.6815,-0.022381857,-0.691689778,-0.011662166
/07,2011_09_30_drive_0027,/000308,-102.742,-0.6858513,118.838,-0.016289308,-0.713965845,-0.012904842
/07,2011_09_30_drive_0027,/000309,-102.9018,-0.6870036,118.9816,-0.011179317,-0.736047812,-0.012545457
/07,2011_09_30_drive_0027,/000310,-103.0684,-0.6855969,119.116,-0.00310694,-0.757951263,-0.017769461
/07,2011_09_30_drive_0027,/000311,-103.245,-0.6827537,119.2422,0.006593791,-0.779650655,-0.028339996
/07,2011_09_30_drive_0027,/000312,-103.4183,-0.6819887,119.3668,0.011104044,-0.802831049,-0.034256164
/07,2011_09_30_drive_0027,/000313,-103.5947,-0.6769315,119.4976,0.007362788,-0.827779034,-0.030299663
/07,2011_09_30_drive_0027,/000314,-103.7731,-0.672655,119.6238,0.003671982,-0.853900137,-0.026723633
/07,2011_09_30_drive_0027,/000315,-103.9548,-0.6680274,119.7348,0.001594107,-0.881914779,-0.026716409
/07,2011_09_30_drive_0027,/000316,-104.1481,-0.6624189,119.8384,0.004196491,-0.911518129,-0.033660439
/07,2011_09_30_drive_0027,/000317,-104.3385,-0.6580382,119.9342,0.004822909,-0.941253693,-0.038381085
/07,2011_09_30_drive_0027,/000318,-104.5336,-0.6558701,120.0291,0.006354239,-0.971582704,-0.04290484
/07,2011_09_30_drive_0027,/000319,-104.733,-0.6537004,120.1137,0.010873439,-1.001681008,-0.050044225
/07,2011_09_30_drive_0027,/000320,-104.9312,-0.6515101,120.1854,0.017563834,-1.031837873,-0.060678637
/07,2011_09_30_drive_0027,/000321,-105.1362,-0.6502394,120.2566,0.022413705,-1.063008909,-0.068874699
/07,2011_09_30_drive_0027,/000322,-105.3437,-0.6512383,120.3283,0.024335262,-1.095862064,-0.070770759
/07,2011_09_30_drive_0027,/000323,-105.5582,-0.6512936,120.3886,0.03095269,-1.130841937,-0.074511306
/07,2011_09_30_drive_0027,/000324,-105.8016,-0.646722,120.452,0.039870128,-1.167763467,-0.079102324
/07,2011_09_30_drive_0027,/000325,-106.0565,-0.6404796,120.5003,0.048167785,-1.20858359,-0.085230291
/07,2011_09_30_drive_0027,/000326,-106.3408,-0.6320823,120.5536,0.056380426,-1.251604076,-0.092881889
/07,2011_09_30_drive_0027,/000327,-106.6408,-0.6251645,120.5994,0.068290611,-1.296195485,-0.103618277
/07,2011_09_30_drive_0027,/000328,-106.946,-0.6151359,120.6206,0.083916063,-1.343841812,-0.116860545
/07,2011_09_30_drive_0027,/000329,-107.2795,-0.6047007,120.6402,0.109048838,-1.393140055,-0.140590987
/07,2011_09_30_drive_0027,/000330,-107.6301,-0.5937682,120.6434,0.154705113,-1.442794727,-0.186462361
/07,2011_09_30_drive_0027,/000331,-107.9733,-0.5851771,120.6163,0.25641823,-1.493259742,-0.289968853
/07,2011_09_30_drive_0027,/000332,-108.3468,-0.5780578,120.5908,0.672040967,-1.54284019,-0.708502567
/07,2011_09_30_drive_0027,/000333,-108.7113,-0.5724405,120.5308,2.703222632,-1.535857225,-2.742264394
/07,2011_09_30_drive_0027,/000334,-109.1034,-0.5651093,120.4648,2.998049269,-1.484639316,-3.039181364
/07,2011_09_30_drive_0027,/000335,-109.5039,-0.5571731,120.3764,3.064366735,-1.431909643,-3.107486618
/07,2011_09_30_drive_0027,/000336,-109.8936,-0.5498158,120.2526,3.088029373,-1.379822489,-3.132965386
/07,2011_09_30_drive_0027,/000337,-110.3105,-0.5385017,120.1212,3.105530894,-1.32910916,3.131373433
/07,2011_09_30_drive_0027,/000338,-110.7358,-0.5271191,119.9688,3.122861884,-1.278797425,3.112826969
/07,2011_09_30_drive_0027,/000339,-111.1598,-0.5145431,119.7761,3.134893327,-1.229288617,3.099790296
/07,2011_09_30_drive_0027,/000340,-111.6037,-0.5003029,119.5688,-3.139997337,-1.181333871,3.090243679
/07,2011_09_30_drive_0027,/000341,-112.0419,-0.4860644,119.3248,-3.135613998,-1.134953023,3.08485246
/07,2011_09_30_drive_0027,/000342,-112.4967,-0.4701443,119.0622,-3.134029724,-1.091070474,3.082696144
/07,2011_09_30_drive_0027,/000343,-112.9599,-0.4518107,118.7686,-3.135561966,-1.051740914,3.083696607
/07,2011_09_30_drive_0027,/000344,-113.4215,-0.433277,118.447,-3.13806269,-1.01782701,3.086220314
/07,2011_09_30_drive_0027,/000345,-113.8987,-0.4140913,118.1067,3.141449881,-0.990170494,3.090697915
/07,2011_09_30_drive_0027,/000346,-114.379,-0.4005528,117.7492,3.139227385,-0.968022308,3.094531751
/07,2011_09_30_drive_0027,/000347,-114.8756,-0.3846543,117.3755,3.136300999,-0.950793071,3.097534068
/07,2011_09_30_drive_0027,/000348,-115.3845,-0.3685473,116.9889,3.136201595,-0.93671747,3.096706789
/07,2011_09_30_drive_0027,/000349,-115.9072,-0.3511796,116.5875,3.136432842,-0.9243748,3.095385281
/07,2011_09_30_drive_0027,/000350,-116.4394,-0.33342,116.1705,3.136604623,-0.914293138,3.093821285
/07,2011_09_30_drive_0027,/000351,-116.978,-0.3145039,115.7373,3.134798394,-0.906209888,3.09517808
/07,2011_09_30_drive_0027,/000352,-117.5268,-0.2939813,115.2919,3.133559313,-0.899005899,3.096259527
/07,2011_09_30_drive_0027,/000353,-118.0864,-0.273294,114.8352,3.133476045,-0.893185804,3.095916953
/07,2011_09_30_drive_0027,/000354,-118.6599,-0.2513318,114.3662,3.134109712,-0.888839183,3.094615219
/07,2011_09_30_drive_0027,/000355,-119.2396,-0.2283537,113.8874,3.13490193,-0.885649571,3.092830142
/07,2011_09_30_drive_0027,/000356,-119.8351,-0.2043772,113.3947,3.135261333,-0.884195315,3.092215623
/07,2011_09_30_drive_0027,/000357,-120.4389,-0.1816124,112.8933,3.136137462,-0.883178515,3.091802805
/07,2011_09_30_drive_0027,/000358,-121.0569,-0.1575086,112.3812,3.137378841,-0.88210991,3.091356016
/07,2011_09_30_drive_0027,/000359,-121.687,-0.1322116,111.8577,3.139284459,-0.881267835,3.090292213
/07,2011_09_30_drive_0027,/000360,-122.3282,-0.1050706,111.3222,3.138688644,-0.880196238,3.090086019
/07,2011_09_30_drive_0027,/000361,-122.9704,-0.07535629,110.7728,3.134775338,-0.879005394,3.092143038
/07,2011_09_30_drive_0027,/000362,-123.6258,-0.04736641,110.2135,3.131100028,-0.87742829,3.093867959
/07,2011_09_30_drive_0027,/000363,-124.2849,-0.01867648,109.6502,3.131023067,-0.875955278,3.093686959
/07,2011_09_30_drive_0027,/000364,-124.9562,0.01110994,109.0798,3.134238608,-0.874575248,3.09237065
/07,2011_09_30_drive_0027,/000365,-125.6369,0.04221843,108.5006,3.136792413,-0.873415892,3.090916054
/07,2011_09_30_drive_0027,/000366,-126.332,0.07133427,107.9136,3.139922648,-0.872051128,3.087533905
/07,2011_09_30_drive_0027,/000367,-127.0372,0.09929117,107.3179,-3.140250616,-0.870839349,3.083669532
/07,2011_09_30_drive_0027,/000368,-127.7453,0.1250424,106.7132,-3.138003492,-0.869227967,3.083949641
/07,2011_09_30_drive_0027,/000369,-128.4619,0.1484347,106.1014,-3.134184406,-0.86775395,3.084259827
/07,2011_09_30_drive_0027,/000370,-129.186,0.166941,105.4824,-3.131845844,-0.86663204,3.086653737
/07,2011_09_30_drive_0027,/000371,-129.9193,0.1835941,104.8515,-3.134357024,-0.866876455,3.090870955
/07,2011_09_30_drive_0027,/000372,-130.6623,0.1979002,104.2149,-3.137656541,-0.867076479,3.093141143
/07,2011_09_30_drive_0027,/000373,-131.4132,0.2144697,103.5744,3.141588331,-0.867044772,3.094369313
/07,2011_09_30_drive_0027,/000374,-132.1648,0.2318873,102.9386,3.140209405,-0.866937203,3.092722938
/07,2011_09_30_drive_0027,/000375,-132.9234,0.2513658,102.3035,3.139955622,-0.86673724,3.090410367
/07,2011_09_30_drive_0027,/000376,-133.6799,0.2702986,101.6681,3.139706509,-0.866575432,3.089434022
/07,2011_09_30_drive_0027,/000377,-134.4357,0.2900097,101.0301,3.139849344,-0.86654944,3.088706533
/07,2011_09_30_drive_0027,/000378,-135.1892,0.3106498,100.3904,3.137822403,-0.866357311,3.09113107
/07,2011_09_30_drive_0027,/000379,-135.9465,0.3298425,99.75107,3.136623565,-0.866378315,3.091301014
/07,2011_09_30_drive_0027,/000380,-136.7105,0.3478641,99.10851,3.134629055,-0.866231456,3.091985138
/07,2011_09_30_drive_0027,/000381,-137.4685,0.3680159,98.46944,3.133814133,-0.866089154,3.09161568
/07,2011_09_30_drive_0027,/000382,-138.2274,0.3899821,97.82785,3.134019217,-0.865440412,3.091412571
/07,2011_09_30_drive_0027,/000383,-138.9901,0.4148069,97.18269,3.136187209,-0.864743335,3.089991255
/07,2011_09_30_drive_0027,/000384,-139.748,0.4343912,96.54609,3.137367251,-0.863675173,3.089103998
/07,2011_09_30_drive_0027,/000385,-140.5111,0.4529559,95.90422,3.137686349,-0.862803033,3.088362397
/07,2011_09_30_drive_0027,/000386,-141.2656,0.4726101,95.26259,3.13716011,-0.861774669,3.089270084
/07,2011_09_30_drive_0027,/000387,-142.0208,0.4912744,94.62044,3.136993335,-0.861060548,3.090351281
/07,2011_09_30_drive_0027,/000388,-142.7704,0.5111815,93.97889,3.137133117,-0.860460708,3.091473514
/07,2011_09_30_drive_0027,/000389,-143.5294,0.5274135,93.337,3.136359967,-0.860603851,3.092763695
/07,2011_09_30_drive_0027,/000390,-144.2862,0.5445632,92.69067,3.131909223,-0.860858828,3.097766125
/07,2011_09_30_drive_0027,/000391,-145.0409,0.5612957,92.04892,3.130045596,-0.861966425,3.099971468
/07,2011_09_30_drive_0027,/000392,-145.794,0.5779645,91.41052,3.130330541,-0.86329705,3.101520361
/07,2011_09_30_drive_0027,/000393,-146.5475,0.5937592,90.77404,3.129987206,-0.865170868,3.104377515
/07,2011_09_30_drive_0027,/000394,-147.3072,0.6086489,90.13928,3.131319293,-0.867066376,3.103067071
/07,2011_09_30_drive_0027,/000395,-148.0704,0.6250373,89.50321,3.130589719,-0.868379636,3.101071377
/07,2011_09_30_drive_0027,/000396,-148.8333,0.6468099,88.87146,3.128827357,-0.869895588,3.096670867
/07,2011_09_30_drive_0027,/000397,-149.6005,0.6716835,88.23696,3.125410833,-0.871019366,3.092324727
/07,2011_09_30_drive_0027,/000398,-150.3591,0.6967564,87.60683,3.123185098,-0.871718237,3.09170465
/07,2011_09_30_drive_0027,/000399,-151.1134,0.7256258,86.97809,3.128376907,-0.871913165,3.091346095
/07,2011_09_30_drive_0027,/000400,-151.8671,0.7539528,86.34989,3.133057308,-0.871846903,3.091644254
/07,2011_09_30_drive_0027,/000401,-152.6218,0.7806961,85.71894,3.133908922,-0.872041839,3.091051059
/07,2011_09_30_drive_0027,/000402,-153.379,0.8039512,85.08539,3.129709051,-0.871940174,3.092277613
/07,2011_09_30_drive_0027,/000403,-154.1322,0.8288243,84.45676,3.128699356,-0.871757227,3.09092604
/07,2011_09_30_drive_0027,/000404,-154.8823,0.8536668,83.83215,3.131897635,-0.87103559,3.089109184
/07,2011_09_30_drive_0027,/000405,-155.6292,0.8796994,83.20615,3.134301609,-0.870115437,3.088382033
/07,2011_09_30_drive_0027,/000406,-156.3743,0.9056545,82.57906,3.132568551,-0.869332907,3.089350387
/07,2011_09_30_drive_0027,/000407,-157.119,0.9324518,81.95146,3.129083541,-0.868740006,3.088523639
/07,2011_09_30_drive_0027,/000408,-157.8614,0.9618364,81.32671,3.125741833,-0.867993512,3.087863309
/07,2011_09_30_drive_0027,/000409,-158.6032,0.9920658,80.70349,3.127214997,-0.867246146,3.085733451
/07,2011_09_30_drive_0027,/000410,-159.3358,1.022069,80.08383,3.129794122,-0.866369817,3.084116628
/07,2011_09_30_drive_0027,/000411,-160.0585,1.049905,79.46455,3.132426372,-0.865748191,3.083273609
/07,2011_09_30_drive_0027,/000412,-160.7804,1.077505,78.84428,3.131252365,-0.865809754,3.086397279
/07,2011_09_30_drive_0027,/000413,-161.5,1.102704,78.22487,3.128711241,-0.866957942,3.090269769
/07,2011_09_30_drive_0027,/000414,-162.2213,1.128462,77.60858,3.127659683,-0.86767213,3.092382676
